spam_label,text_clean,thread_id,posted_comment,spam_label_source
NOT_SPAM,"Wait, do you know if wesleys in town? I bet she does hella drugs!",654,"Wait, do you know if wesleys in town? I bet she does hella drugs!",NOT_SPAM
NOT_SPAM,Fine i miss you very much.,655,Fine i miss you very much.,NOT_SPAM
NOT_SPAM,Did u got that persons story,656,Did u got that persons story,NOT_SPAM
NOT_SPAM,Tell them the drug dealer's getting impatient,657,Tell them the drug dealer's getting impatient,NOT_SPAM
NOT_SPAM,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",658,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",NOT_SPAM
NOT_SPAM,You will be in the place of that man,659,You will be in the place of that man,NOT_SPAM
NOT_SPAM,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",660,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",NOT_SPAM
SPAM,88800 and 89034 are premium phone services call 08718711108,661,88800 and 89034 are premium phone services call 08718711108,SPAM
NOT_SPAM,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",662,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",NOT_SPAM
NOT_SPAM,Then mum's repent how?,663,Then mum's repent how?,NOT_SPAM
NOT_SPAM,Sorry me going home first... Daddy come fetch u later...,664,Sorry me going home first... Daddy come fetch ü later...,NOT_SPAM
NOT_SPAM,Leave it de . Start Prepare for next ..,665,Leave it de:-). Start Prepare for next:-)..,NOT_SPAM
NOT_SPAM,Yes baby! We can study all the positions of the kama sutra,666,Yes baby! We can study all the positions of the kama sutra ;),NOT_SPAM
NOT_SPAM,En chikku nange bakra msg kalstiya..then had tea coffee?,667,En chikku nange bakra msg kalstiya..then had tea/coffee?,NOT_SPAM
NOT_SPAM,Carlos'll be here in a minute if you still need to buy,668,Carlos'll be here in a minute if you still need to buy,NOT_SPAM
NOT_SPAM,This pay is DECIMAL lakhs,669,This pay is  &lt;DECIMAL&gt;  lakhs:),NOT_SPAM
NOT_SPAM,Have a good evening! Ttyl,670,Have a good evening! Ttyl,NOT_SPAM
NOT_SPAM,Did u receive my msg?,671,Did u receive my msg?,NOT_SPAM
NOT_SPAM,Ho ho big belly laugh! See ya tomo,672,Ho ho - big belly laugh! See ya tomo,NOT_SPAM
SPAM,"SMS. ac sun0819 posts HELLO You seem cool, wanted to say hi. HI!!! Stop? Send STOP to 62468",673,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",SPAM
SPAM,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just 1.50 per wk 2 opt out send STOP 08452810071 16,674,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,SPAM
NOT_SPAM,"Ditto. And you will not have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i will do the same. Peace.",675,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",NOT_SPAM
NOT_SPAM,"I have got , any way I could pick up?",676,"I've got  &lt;#&gt; , any way I could pick up?",NOT_SPAM
NOT_SPAM,"I dont knw pa, i just drink milk..",677,"I dont knw pa, i just drink milk..",NOT_SPAM
NOT_SPAM,Maybe?! Say hi to and find out if got his card. Great escape or wetherspoons?,678,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,NOT_SPAM
NOT_SPAM,"Piggy, r u awake? I bet u're still sleeping. I am going 4 lunch now...",679,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",NOT_SPAM
NOT_SPAM,Cause I am not freaky lol,680,Cause I'm not freaky lol,NOT_SPAM
NOT_SPAM,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I am so lonely today.,681,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,NOT_SPAM
NOT_SPAM,What is this 'hex' place you talk of? Explain!,682,What is this 'hex' place you talk of? Explain!,NOT_SPAM
NOT_SPAM,U log off 4 wat. It's sdryb8i,683,Ü log off 4 wat. It's sdryb8i,NOT_SPAM
NOT_SPAM,Is xy going 4 e lunch?,684,Is xy going 4 e lunch?,NOT_SPAM
SPAM,Hi I am sue. I am 20 years old and work as a lapdancer. I love sex. Text me live I am i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18,685,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,SPAM
NOT_SPAM,I wanted to ask u to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,686,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,NOT_SPAM
NOT_SPAM,Have you finished work yet?,687,Have you finished work yet? :),NOT_SPAM
NOT_SPAM,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",688,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",NOT_SPAM
NOT_SPAM,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",689,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",NOT_SPAM
NOT_SPAM,Thanks love. But am i doing torch or bold.,690,Thanks love. But am i doing torch or bold.,NOT_SPAM
SPAM,Please CALL 08712404000 immediately as there is an urgent message waiting for you.,691,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,SPAM
NOT_SPAM,Was the farm open?,692,Was the farm open?,NOT_SPAM
NOT_SPAM,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",693,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",NOT_SPAM
NOT_SPAM,"My sister in law, hope you are having a great month. Just saying hey. Abiola",694,"My sister in law, hope you are having a great month. Just saying hey. Abiola",NOT_SPAM
NOT_SPAM,Will purchase d stuff today and mail to you. Do you have a po box number?,695,Will purchase d stuff today and mail to you. Do you have a po box number?,NOT_SPAM
NOT_SPAM,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,696,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,NOT_SPAM
NOT_SPAM,Good. Good job. I like entrepreneurs,697,Good. Good job. I like entrepreneurs,NOT_SPAM
NOT_SPAM,"Aight, you close by or still down around alex's place?",698,"Aight, you close by or still down around alex's place?",NOT_SPAM
NOT_SPAM,meet you in corporation st outside gap ... you can see how my mind is working!,699,meet you in corporation st outside gap … you can see how my mind is working!,NOT_SPAM
NOT_SPAM,Mum ask u to buy food home...,700,Mum ask ü to buy food home...,NOT_SPAM
NOT_SPAM,K..u also dont msg or reply to his msg..,701,K..u also dont msg or reply to his msg..,NOT_SPAM
NOT_SPAM,How much r u willing to pay?,702,How much r ü willing to pay?,NOT_SPAM
NOT_SPAM,"Sorry, I will call later",703,"Sorry, I'll call later",NOT_SPAM
NOT_SPAM,What is important is that you prevent dehydration by giving her enough fluids,704,What is important is that you prevent dehydration by giving her enough fluids,NOT_SPAM
NOT_SPAM,"Thats a bit weird, even ? where is the do supposed to be happening? But good idea, sure they will be in pub!",705,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",NOT_SPAM
NOT_SPAM,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,706,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,NOT_SPAM
NOT_SPAM,"I do not think I can get away for a trek that long with family in town, sorry",707,"I don't think I can get away for a trek that long with family in town, sorry",NOT_SPAM
NOT_SPAM,So when do you wanna gym harri,708,So when do you wanna gym harri,NOT_SPAM
NOT_SPAM,Quite late lar... Ard 12 anyway i wun b drivin...,709,Quite late lar... Ard 12 anyway i wun b drivin...,NOT_SPAM
SPAM,"To review and KEEP the fantastic Nokia N Gage game deck with Club Nokia, go 2 unsubscribe from alerts reply with the word OUT",710,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",SPAM
SPAM,4mths half price Orange line rental latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T Cs,711,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,SPAM
NOT_SPAM,"Height of Confidence All the Aeronautics professors wer calld they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said if it is made by my students,this wont even start........ Datz confidence..",712,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",NOT_SPAM
NOT_SPAM,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,713,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,NOT_SPAM
SPAM,08714712388 between 10am 7pm Cost 10p,714,08714712388 between 10am-7pm Cost 10p,SPAM
NOT_SPAM,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",715,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",NOT_SPAM
NOT_SPAM,He also knows about lunch menu only da. . I know,716,He also knows about lunch menu only da. . I know,NOT_SPAM
NOT_SPAM,When i have stuff to sell i.ll tell you,717,When i have stuff to sell i.ll tell you,NOT_SPAM
SPAM,449071512431 URGENT! This is the 2nd attempt to contact U!U have WON 1250 CALL 09071512433 b4 050703 T CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max7. 50,718,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,SPAM
NOT_SPAM,Book which lesson? then you msg me... I will call up after work or sth... I am going to get specs. My membership is PX3748,719,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,NOT_SPAM
SPAM,You have WON a guaranteed 1000 cash or a 2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am 7pm,720,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,SPAM
NOT_SPAM,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,721,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,NOT_SPAM
NOT_SPAM,Oh is it? Send me the address,722,Oh is it? Send me the address,NOT_SPAM
NOT_SPAM,S'fine. Anytime. All the best with it.,723,S'fine. Anytime. All the best with it.,NOT_SPAM
NOT_SPAM,That is wondar full flim.,724,That is wondar full flim.,NOT_SPAM
NOT_SPAM,Ya even those cookies have jelly on them,725,Ya even those cookies have jelly on them,NOT_SPAM
NOT_SPAM,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",726,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",NOT_SPAM
NOT_SPAM,Got it! It looks scrumptious... daddy wants to eat you all night long!,727,Got it! It looks scrumptious... daddy wants to eat you all night long!,NOT_SPAM
NOT_SPAM,Of cos can lar i am not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,728,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,NOT_SPAM
NOT_SPAM,"Alright omw, gotta change my order to a half8th",729,"Alright omw, gotta change my order to a half8th",NOT_SPAM
NOT_SPAM,Exactly. Anyways how far. Is jide her to study or just visiting,730,Exactly. Anyways how far. Is jide her to study or just visiting,NOT_SPAM
NOT_SPAM,Dunno y u ask me.,731,Dunno y u ask me.,NOT_SPAM
SPAM,Email AlertFrom Jeri StewartSize 2KBSubject Low cost prescripiton drvgsTo listen to email call 123,732,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,SPAM
NOT_SPAM,No he didn't. Spring is coming early yay!,733,No he didn't. Spring is coming early yay!,NOT_SPAM
NOT_SPAM,Lol you will not feel bad when I use her money to take you out to a steak dinner D,734,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,NOT_SPAM
NOT_SPAM,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,735,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,NOT_SPAM
NOT_SPAM,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,736,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,NOT_SPAM
